[2026-02-09 20:26:18] 🥳 Nila Command Center running at http://0.0.0.0:5555
[2026-02-09 20:26:18]    Using OpenClaw CLI for gateway data
[2026-02-10 01:25:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:25:49] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:25:49] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:25:49] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:26:43] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:26:43] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:26:43] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:26:43] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:26:44] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:26:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:26:49] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:26:49] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:26:49] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:27:26] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:27:26] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:27:26] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:27:26] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:27:26] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:27:29] [Proxy] "GET /proxy/dashboard/settings HTTP/1.1" 200 -
[2026-02-10 01:27:29] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:27:29] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:27:29] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:27:29] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:27:29] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:27:29] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:27:32] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:27:32] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:27:33] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:27:35] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:27:35] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:27:36] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:27:38] [Proxy] "GET /proxy/dashboard/settings HTTP/1.1" 200 -
[2026-02-10 01:27:38] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:27:38] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:27:38] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:27:38] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:27:38] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:27:41] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:27:43] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:27:43] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:27:44] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:28:07] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:28:08] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:28:08] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:28:08] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:28:08] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:28:08] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:28:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:28:13] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:28:13] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:28:14] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:28:38] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:28:38] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:28:38] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:28:38] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:28:38] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:28:41] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:28:43] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:28:43] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:28:44] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:29:08] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:29:08] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:29:08] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:29:08] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:29:09] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:29:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:29:14] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:29:14] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:29:14] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:29:38] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:29:38] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:29:38] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:29:38] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:29:39] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:29:40] [Proxy] "GET /proxy/usage HTTP/1.1" 404 -
[2026-02-10 01:29:41] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:29:43] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:29:44] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:29:44] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:30:52] 🥳 Nila Command Center running at http://0.0.0.0:5555
[2026-02-10 01:30:52]    Using OpenClaw CLI for gateway data
[2026-02-10 01:30:52]    Proxying n8n: http://127.0.0.1:5678
[2026-02-10 01:31:02] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 01:31:03] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 01:31:07] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 01:31:08] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:31:08] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:31:08] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:31:08] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:31:09] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:31:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:31:14] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:31:14] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:31:14] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:31:38] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:31:38] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:31:38] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:31:38] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:31:38] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:31:41] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:31:43] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:31:43] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:31:44] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:32:08] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:32:08] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:32:08] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:32:08] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:32:08] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:32:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:32:13] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:32:13] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:32:14] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:32:38] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:32:38] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:32:38] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:32:38] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:32:39] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:32:41] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:32:44] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:32:44] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:32:44] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:33:43] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:33:43] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:33:43] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:33:43] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:33:44] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:33:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:33:48] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:33:49] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:33:49] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:34:08] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:34:08] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:34:08] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:34:08] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:34:08] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:34:13] 🥳 Nila Command Center running at http://0.0.0.0:5555
[2026-02-10 01:34:13]    Using OpenClaw CLI for gateway data
[2026-02-10 01:34:13]    Proxying n8n: http://127.0.0.1:5678
[2026-02-10 01:34:18] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 01:34:38] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:34:38] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:34:38] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:34:38] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:34:39] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:34:41] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:34:44] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:34:44] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:34:44] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:34:45] [Proxy] "GET /proxy/dashboard/settings HTTP/1.1" 200 -
[2026-02-10 01:34:45] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:34:45] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:34:45] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:34:45] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:34:45] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:34:50] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:34:54] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:34:54] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:34:54] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:35:15] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:35:15] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:35:15] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:35:15] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:35:15] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:35:19] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:35:21] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:35:22] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:35:22] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:35:45] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:35:45] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:35:45] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:35:45] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:35:45] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:35:48] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:35:51] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:35:51] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:35:51] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:36:15] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:36:15] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:36:15] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:36:15] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:36:15] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:36:18] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:36:21] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:36:21] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:36:22] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:36:45] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:36:45] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:36:45] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:36:45] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:36:46] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:36:48] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:36:51] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:36:51] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:36:51] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:37:15] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:37:15] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:37:15] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:37:15] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:37:16] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:37:18] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:37:21] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:37:21] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:37:21] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:37:45] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:37:45] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:37:45] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:37:45] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:37:45] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:37:48] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:37:51] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:37:51] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:37:51] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:38:38] 🥳 Nila Command Center running at http://0.0.0.0:5555
[2026-02-10 01:38:38]    Using OpenClaw CLI for gateway data
[2026-02-10 01:38:38]    Proxying n8n: http://127.0.0.1:5678
[2026-02-10 01:38:43] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:38:43] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:38:43] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:38:43] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:38:44] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:38:44] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 01:38:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:38:49] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:38:49] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:38:49] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:39:15] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:39:15] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:39:15] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:39:15] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:39:15] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:39:18] [Proxy] "GET /proxy/dashboard/settings HTTP/1.1" 200 -
[2026-02-10 01:39:18] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:39:18] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:39:18] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:39:18] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:39:18] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:39:18] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:39:22] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:39:22] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:39:22] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:39:24] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:39:25] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:39:25] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:39:48] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:39:48] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:39:48] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:39:48] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:39:48] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:39:51] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:39:53] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:39:54] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:39:54] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:40:18] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:40:18] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:40:18] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:40:18] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:40:19] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:40:21] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:40:23] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:40:23] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:40:24] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:40:48] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:40:48] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:40:48] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:40:48] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:40:49] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:40:52] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:40:54] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:40:54] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:40:55] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:41:18] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:41:18] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:41:18] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:41:18] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:41:19] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:41:22] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:41:24] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:41:25] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 01:41:25] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:41:48] [Proxy] "GET /proxy/n8n/workflows?limit=1 HTTP/1.1" 200 -
[2026-02-10 01:41:48] [Proxy] "GET /proxy/n8n/workflows HTTP/1.1" 200 -
[2026-02-10 01:41:48] [Proxy] "GET /proxy/nila/notes HTTP/1.1" 200 -
[2026-02-10 01:41:48] [Proxy] "GET /proxy/nila/history HTTP/1.1" 200 -
[2026-02-10 01:41:49] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 01:41:52] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 01:41:54] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 01:41:55] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
